-0.994132099387155 -0.520660399950454 0.966745101093789 0.958557064035770,-0.704920106888198 -1.00000000000000 -0.233105928507328 -0.257413528175769,0.108172866136050 -0.481664188857927 -0.105192849594905 -0.122092712719590,34.538,2.6826,19.1428
-0.999981342241057 -0.570754024424646 0.953278370352264 0.949526546646900,-0.764487272129671 -1.00000000000000 -0.302037146024729 -0.311759508198246,0.00610861439067826 -0.299664903441835 -0.00582331862153125 -0.0347180970215916,35.3176,2.3062,14.4113
-0.996565502497761 -0.449244105185525 0.995507804687780 0.992132035475304,-0.741230086528826 -1.00000000000000 -0.0460603900408522 -0.0599720270136597,0.0828082075122044 -0.498756145606775 -0.0827203196016610 -0.109897134446279,31.899,9.4866,19.9168
-0.932639023143094 -0.669636620095416 0.932627076843795 0.923668821771808,-0.427172245869010 -1.00000000000000 0.00506143321981206 -0.0142773320148811,0.360810826487642 -0.607544787967450 -0.360806204813000 -0.382925665733203,37.5363,-1.8043,18.4386
-0.982903228611439 -0.813307745260151 0.806522334421311 0.793121375178476,-0.571853398263080 -1.00000000000000 -0.571573160039537 -0.580952255295893,0.184122902391879 -0.107304251522561 -0.151082251777026 -0.182901507105926,39.7118,-11.8269,5.1835
-0.949862968197320 -0.637651124823706 0.949812608178751 0.941751676025805,-0.513085450510316 -1.00000000000000 0.0102972606021891 -0.00767242883057526,0.312666502278988 -0.574581903200657 -0.312649925265894 -0.336221525989082,36.5027,1.494,18.3141
-0.998059468658570 -0.549616910014444 0.987855539110710 0.982618187131773,-0.666612410437985 -1.00000000000000 -0.142628933705512 -0.170199272772637,0.0622679453729828 -0.503536638663200 -0.0616313322776430 -0.0741195376775474,34.4851,3.8035,20.958
-0.985615113141945 -0.789315542859063 0.828381949503610 0.817649310327428,-0.600106905491442 -1.00000000000000 -0.541854908579440 -0.550169240678688,0.169005469574779 -0.129817856177753 -0.142044372591683 -0.169597794596854,39.362,-9.5818,6.3873
-0.982903228611439 -0.808785107614406 0.809355522340412 0.797952729263375,-0.577789177525319 -1.00000000000000 -0.567412674039288 -0.575541214776064,0.184122902391879 -0.109664561439733 -0.151612980304008 -0.178951814618415,39.5087,-11.7487,5.4863
-0.983853816074638 -0.491124220426761 0.917951698288126 0.906207265678505,-0.751748847644409 -1.00000000000000 -0.359833971528305 -0.378603313966326,0.178973932725895 -0.440080299690306 -0.166985605799161 -0.188276186187215,31.6523,2.1868,14.7048
-0.997365364087949 -0.543612585769747 0.984029704523273 0.978104116258892,-0.678731713957549 -1.00000000000000 -0.162981573647658 -0.189985397135970,0.0725419224842708 -0.493769801689995 -0.0715719726371534 -0.0849581463574842,34.706,3.4794,20.4449
-0.994666875152874 -0.700124505526697 0.895668318513484 0.887846706650654,-0.682773723495956 -1.00000000000000 -0.434916802325345 -0.443893364432401,0.103139747302467 -0.208915579276572 -0.0928743143518363 -0.121189547826826,37.7428,-4.0868,10.6802
-0.991029909341493 -0.517136829807296 0.950659990885271 0.940956086325212,-0.720575125486266 -1.00000000000000 -0.282508884415881 -0.305187404994542,0.133640258869072 -0.461888501466871 -0.128196380432954 -0.146500141434187,32.9452,2.3886,17.0402
-0.999201384214954 -0.498921369294183 0.971674733962846 0.969961508428808,-0.798361539248144 -1.00000000000000 -0.233105928507328 -0.243059030043637,-0.0399573996015809 -0.337188849031149 0.0388566271435037 0.00984784650358037,33.1814,6.7966,16.7432
