-0.998889874961970,-0.980490314190878,0,0.998877080046555,0.980490314190878,1,0,0,23.5
0,-0.194843774738234,-1.00000000000000,0.00506143321981206,0.194843774738234,0,1,0,9.29
0.0471064507096427,-0.0259739720418371,0,-0.0471058473167488,0.0259739720418371,0,0,1,4.97
-0.985615113141945,-0.998951092105846,0,0.891811217690188,0.998951092105846,1,0,0,32.7
0,0.0396446686176194,-1.00000000000000,-0.425779291565073,-0.0396446686176194,0,1,0,-2.82
0.169005469574779,0.0229132239271509,0,-0.152920720885982,-0.0229132239271509,0,0,1,-2.79
-0.999937615001086,-0.992143603316718,0,0.996589496492394,0.992143603316718,1,0,0,25.3
0,-0.109194549015493,-1.00000000000000,-0.0817645613444447,0.109194549015493,0,1,0,8.57
0.0111698749294222,-0.0610542452498006,0,-0.0111324745312074,0.0610542452498006,0,0,1,-0.05
-0.993211314800306,-0.970414572802830,0,0.932062018090726,0.970414572802830,1,0,0,31.12
0,0.133076704838181,-1.00000000000000,-0.345461991671052,-0.133076704838181,0,1,0,-1.97
-0.116324048041013,-0.201460039514820,0,0.109162295428932,0.201460039514820,0,0,1,5.57
-0.999769581002165,-0.975317259932336,0,0.999716575025145,0.975317259932336,1,0,0,33.02
0,-0.152402158693663,-1.00000000000000,-0.0102972606021890,0.152402158693663,0,1,0,-0.37
0.0214659009304303,-0.159780551080511,0,-0.0214647628471429,0.159780551080511,0,0,1,7.06
-0.996133609143173,-0.982648019421164,0,0.996120849533139,0.982648019421164,1,0,0,32.28
0,-0.184931950174004,-1.00000000000000,-0.00506143321981194,0.184931950174004,0,1,0,4.19
0.0878511965507433,0.0142493414761153,0,-0.0878500712528931,-0.0142493414761153,0,0,1,-0.61
-0.998059468658570,-0.992769107119663,0,0.993346988995871,0.992769107119663,1,0,0,33.27
0,-0.108528529787119,-1.00000000000000,-0.0970617865584347,0.108528529787119,0,1,0,2.39
0.0622679453729828,-0.0512938414536584,0,-0.0619739384170620,0.0512938414536584,0,0,1,-0.59
-0.976821953852065,-0.958045670565054,0,0.875178206122960,0.958045670565054,1,0,0,30.65
0,0.281803130693922,-1.00000000000000,-0.444166124675779,-0.281803130693922,0,1,0,-4.14
0.214053429013960,0.0523018990349298,0,-0.191779981275152,-0.0523018990349298,0,0,1,0.88
-0.981958712696444,-0.992334791636011,0,0.953736279175380,0.992334791636011,1,0,0,32.31
0,-0.0682479947634157,-1.00000000000000,-0.238024940184262,0.0682479947634157,0,1,0,-0.61
0.189095442989892,-0.103023650291994,0,-0.183660658920138,0.103023650291994,0,0,1,3.3
-0.996133609143173,-0.997854442888281,0,0.988015148365056,0.997854442888281,1,0,0,34.87
0,-0.0635881225330989,-1.00000000000000,-0.127410837330209,0.0635881225330989,0,1,0,-0.12
0.0878511965507433,0.0155904291420487,0,-0.0871352117802653,-0.0155904291420487,0,0,1,-0.62
-0.999957216788462,-0.907907612293206,0,0.999944408201321,0.907907612293206,1,0,0,34.72
0,-0.389598918481164,-1.00000000000000,0.00506143321981206,0.389598918481164,0,1,0,1.85
-0.00925011311679678,-0.154649443123333,0,0.00924999463084765,0.154649443123333,0,0,1,1.27
-0.926987583925750,-0.935539433688131,0,0.861413947705822,0.935539433688131,1,0,0,28.57
0,0.185262919460240,-1.00000000000000,-0.369422406302939,-0.185262919460240,0,1,0,-0.93
0.375092014374474,0.300738455618101,0,-0.348558598257477,-0.300738455618101,0,0,1,-4.28
-0.912976655836507,-0.990201704365824,0,0.880912075985393,0.990201704365824,1,0,0,30.96
0,0.0161024726851380,-1.00000000000000,-0.262694424132390,-0.0161024726851380,0,1,0,-0.54
0.408011796272593,0.138712995225547,0,-0.393682046724076,-0.138712995225547,0,0,1,-1.96
-0.999321983024376,-0.993831058482656,0,0.926751091719712,0.993831058482656,1,0,0,32.5
0,-0.0161120256888267,-1.00000000000000,-0.374121069756828,0.0161120256888267,0,1,0,-2.46
0.0368181238553564,-0.109727981041514,0,-0.0341443869519989,0.109727981041514,0,0,1,0.7
