-0.949862968197320 -0.240435189441397 0.716653112296143 0.998131940953294,-0.904570260841245 -1.00000000000000 -0.656322432357180 0.0566516472375215,0.312666502278988 -0.352056192787291 -0.235900787241174 -0.0228739877171683,24.3967,3.3741,1.4143
-0.828646980262559 -0.397759968016468 0.760264661954244 0.980699521938758,-0.639113263932992 -1.00000000000000 -0.397788507397950 -0.0298948643323696,0.559771544562371 -0.658271405811050 -0.513577596051182 -0.193222008983555,27.7163,0.4037,1.6268
-0.881468349704162 -0.380756404220473 0.712760989284705 0.918213629597455,-0.783973633571370 -1.00000000000000 -0.588349909417155 -0.311126300239366,0.472243103146908 -0.490316125076465 -0.381858817159842 -0.245120696231124,25.4543,-1.7954,-0.861
-0.900925590851270 -0.419834472840396 0.824754141625393 0.882938373795701,-0.825080356003665 -1.00000000000000 -0.402427161348656 -0.113312787409064,-0.433973593377857 -0.378128842528169 0.397281997680017 0.455609526117038,26.5921,5.339,12.8329
-0.902209248913282 -0.432306954116467 0.575211139307528 0.834554073122682,-0.771598498780419 -1.00000000000000 -0.770401979567243 -0.532014370360680,0.431298587031457 -0.466633104378961 -0.274978062934862 -0.143109079949770,25.154,-6.772,0.005
-0.828646980262559 -0.402366972447481 0.760264661954244 0.980699521938758,-0.638135926299995 -1.00000000000000 -0.397788507397950 -0.0298948643323696,0.559771544562371 -0.656417061820224 -0.513577596051182 -0.193222008983555,27.3394,0.3769,1.6368
-0.921117476594327 -0.298351963162012 0.784203418101455 0.964720287191001,-0.787444354350766 -1.00000000000000 -0.524580395802744 -0.212843170507769,0.389284721396178 -0.539367680602461 -0.331421796774793 -0.154959840766286,25.2222,-0.1038,2.778
-0.616898519672127 -0.555445148773447 0.548433358545697 0.942979360065187,-0.467023524661157 -1.00000000000000 -0.457873915116956 0.232084413158252,0.787042703051326 -0.688018687331320 -0.699694454093897 0.238593276644670,28.8986,-2.7165,3.5837
-0.421035813367491 -0.382995328452732 0.278270576083273 0.936628085387627,-0.727270546164603 -1.00000000000000 -0.750457228874008 0.326704854095737,0.907044014291465 -0.569554326701873 -0.599482638711938 0.126458562277893,23.222,4.1116,-1.6182
-0.533319268710662 -0.846615680573132 0.291714396765957 0.935118005873425,-0.422867637454630 -1.00000000000000 -0.837146380758040 0.273290247354562,0.845914036780289 -0.323148341479934 -0.462697144904946 0.225536595239424,31.7301,-10.6273,-5.2283
-0.936243631273849 -0.319096517756827 0.825731678259022 0.980801396392909,-0.769769961510589 -1.00000000000000 -0.471319772882119 -0.154179345395818,0.351351480570605 -0.552839595824551 -0.309878794385622 -0.119404146858626,26.6985,0.53,4.2939
-0.866548527612819 -0.426163298155356 0.538728670332607 0.879490706192188,-0.819337137548986 -1.00000000000000 -0.783259623423437 -0.437737247691925,0.499092826327985 -0.383499019996640 -0.310283389945766 -0.186767769448223,23.2219,-5.1725,-3.5045
-0.466849741902997 -0.540707220090282 0.327741950228993 0.913012984502319,-0.679585092669684 -1.00000000000000 -0.712148583971874 0.383350906219861,0.884336654495959 -0.495782012545208 -0.620829774098304 0.139461008280380,25.6284,2.2105,-3.1426
-0.421035813367491 -0.342140569205924 0.286230836517573 0.932509495251171,-0.726548249582093 -1.00000000000000 -0.733374009306027 0.336933628940909,0.907044014291465 -0.595875382888606 -0.616631551820739 0.130006811187401,19.9291,4.48,0.1607
-0.959017781309192 -0.107844484256685 0.826572428062102 0.959000505011368,-0.916928618968338 -1.00000000000000 -0.507087145435631 -0.232708721251569,0.283345893093221 -0.384202387983503 -0.244214348680548 -0.161755007469324,20.932,5.3997,-2.335
-0.969786918517233 -0.440680442007634 0.906581712062879 0.845473173548811,-0.737261042371692 -1.00000000000000 -0.355106962408137 -0.452318889132427,0.243953546137066 -0.512100481773804 -0.228054038776789 -0.283870983623388,27.2637,-1.4108,2.5794
