30.189119386850827,38.987139315608644,35.54914710305504
30.189119386850827,38.987139315608644,35.54914710305504
14.304016291421345,33.32438385886616,25.137179224519578
12.614854951468121,30.189574212412715,21.488646150826693
11.757155794029861,26.880800292126523,20.832222355954045
11.462897443395162,24.58452711593872,19.093395236847353
10.96777776487,20.33688241544035,17.01907928907726
9.92640789702981,16.866452741071548,15.292260482633958
9.28858994617982,16.10990640731376,14.427040158026966
9.24289739205345,15.638744279108817,13.719399264770004
7.914240836681805,14.68248355416454,13.210037938539767
7.973316170475642,13.671585105491786,12.87277435924575
8.695549933604752,13.557786917364904,12.518458123982121
7.655252237477721,13.063986813262689,12.083565755262585
5.783931137911863,13.402719893398379,11.520933723529827
5.424720379878407,14.162477489138784,11.115337994100432
5.602364823565958,14.397351314210008,10.748768865109962
4.978949643227491,13.939440944471146,10.279014897222096
4.40289849556679,12.732438033635871,9.707134557503306
4.429180089517665,11.709224938446487,9.14220271899192
4.130410510668372,10.673539128115365,8.829402292177875
4.53787285524885,10.255187792887961,8.674713836586232
4.336237844512654,10.148265998107956,8.611926018615783
4.262232319099807,10.127470627251407,8.613369664909888
4.375759168446288,10.13862257609842,8.604184987558902
4.4151251959839115,10.34275079985051,8.566185007987636
4.347979788236676,10.703005322365911,8.49437902511348
3.940818576678725,11.105210931720524,8.408325126410405
3.7828003553637277,10.908113513511214,8.321614310376672
3.699416551629702,10.840780354560549,8.245367689122592
3.5766045019703574,10.908800757825903,8.193221889808076
3.7834242135583085,11.02901480875685,8.166075466042413
4.240514485764404,10.935910817663022,8.176922091311752
4.177499283572861,10.689049150949169,8.20867170167039
4.051446375352309,10.532363493205,8.236841257253168
4.104131999997114,10.475709690119519,8.25530347446354
4.251708454960957,10.528623329240874,8.26989493454501
4.419058095635596,10.630209718647624,8.284876988838812
4.239759221250152,10.68997824786413,8.287067819437116
4.105285989648534,10.685423009125728,8.252079077865336
4.100786796532584,10.593958912933417,8.185487062370372
4.019888252286438,10.442333137502795,8.108041131059839
4.037567852384321,10.299254857784579,8.048592106687817
4.097548095967577,10.221809492256941,8.019085975737788
4.131148338693162,10.228571125367008,8.016872693825915
4.087519005648192,10.295005187884383,8.02748019507161
3.9980189888653905,10.37473342601741,8.0311541301485
4.028197848379356,10.417418955999976,8.024400850128119
4.05412093413674,10.416200191229127,8.007657247709993
