3.1405611308189036,6.081987935994209,5.141051344688849
3.1405611308189036,6.081987935994209,5.141051344688849
3.1936633620830133,5.649048252686474,4.778518298260473
3.4140384348031327,5.8072681202435374,4.977704496426389
4.187451597251478,6.49134073401423,5.740675881132816
4.327098904213882,7.454214406675788,6.072497612714371
4.312842725088217,7.0867195516836965,5.897652957324653
4.830810348371505,6.397352367966817,5.511568140721036
4.3136955254005676,6.392290874099195,5.1609321911534725
3.8440700163594688,5.880464072555273,4.857970094038862
3.790419299795637,5.897027093706179,4.549262267183627
3.716237184935796,6.004131312056568,4.578665752955915
2.8077726052190983,6.13066943360448,4.760361493856682
2.299142059864124,6.075031836922685,4.665516607447766
2.404216406609479,6.017099160009417,4.58258426596849
3.1997012801777145,5.872748930695005,4.505331438879495
3.1434524548297085,5.885311611670637,4.424750201259807
2.7749885858022676,5.818410715945833,4.361440364816548
2.89958948831379,6.09608546218804,4.3557134965468
2.5988824574725826,6.605471920997202,4.3771324761649035
2.3404683471165897,6.676926314688525,4.407819113482006
2.1886904743310898,6.774764162537294,4.42663390290163
2.0876491034170748,6.918388406332532,4.490820747420647
2.1172645311029354,6.764383302174562,4.5806689796911835
2.2896803791119815,6.411849108647367,4.641626505237249
2.4649552455960366,6.063393569357416,4.611497370557954
2.2802555750914397,5.8453066233807185,4.430498006345767
2.024812411825649,6.010970661535419,4.2671763573545975
2.283702184694654,6.025937200240735,4.322008764527519
2.417376707177774,6.230693502182639,4.3688398976754845
2.409176936216107,6.004165577012553,4.313742009198313
2.456345200124754,5.768105200330121,4.285303009349023
2.3757496077599125,5.831266836657467,4.275570661006522
2.3039349429442746,5.981410015674696,4.2610797682742
2.213165955846157,5.995041408140233,4.267900171239334
2.18649420591614,5.82763434606138,4.3140740636130985
2.1210240794770296,5.772041579330065,4.352472798653407
2.19384070301311,6.022366888937561,4.350159544446795
2.417705001696219,6.3363978407071775,4.341346988810063
2.6000156297099504,6.326544032614568,4.336855700005924
2.5695572074526893,5.928145133835605,4.289316415010459
2.4026618373719897,5.698224873144093,4.223470836883518
2.3492518037713417,5.687967653709698,4.231004946280057
2.459735605245081,5.6445648044289385,4.257889869144442
2.5294497814445194,5.365703800167987,4.201773305359966
2.215601587816075,5.500292457737865,4.129929448167792
2.1678548247990728,5.664789391874282,4.1229167171234264
2.284030614809478,5.407642002305671,4.143951555786512
2.653373427294979,5.73118966542712,4.191871253012247
2.774687891093925,5.827536462270091,4.1589418312994395
2.601385848052126,5.729895294286321,4.05569693172589
2.601791400413665,5.681293895461415,4.011515393194098
2.4412342400686233,5.666957190398002,4.005190913011397
2.150928742198904,5.832953982002846,4.015720086145885
2.0034940473324427,5.935573885137143,4.007721424429971
1.9905084924509824,5.757659867026652,4.0008887083257125
2.0486354531246747,5.563991821798872,3.993271043936339
2.044393642362091,5.54828925440732,3.9887144388876004
2.1254493965916925,5.710049721730467,3.989196886331798
2.1496190380813633,5.70429519494487,3.9663676744590064
2.30266377853864,5.7207513110396535,3.9394321224584594
2.4043640678036864,5.644448937022866,3.935160465411003
2.2247014366971554,5.578283508723629,3.932976869802348
2.2829522527212527,5.612970437748565,3.944954851059117
2.488906967448907,5.532615610833377,3.94822687025951
2.4274513658546613,5.551889201821704,3.9394757923428125
2.469129993184836,5.428548244523015,3.939984905048518
2.4406500237225526,5.3584363166471185,3.9122005525012384
2.6147144509983393,5.212670737241346,3.8805390073206008
2.6158649037812998,5.2954492466864345,3.858333145664326
2.4352466528485546,5.337493667673881,3.8453904230019966
2.3765332889499473,5.189027746904005,3.8267398649748032
2.4355860863205008,5.328974620190413,3.7906381428878086
